,PY,ToIHT
4576,3732.0,88.0
4577,3457.0,73.0
4578,3264.0,74.0
4579,3084.0,65.0
4580,3007.0,73.0
4581,3046.0,84.0
4582,3105.0,49.0
4583,3116.0,63.0
4584,2967.0,60.0
4585,2823.0,62.0
4586,2800.0,76.0
4587,2762.0,68.0
4588,2757.0,55.0
4589,2787.0,68.0
4590,2735.0,48.0
4591,2503.0,47.0
4592,2.0,0.0
4593,1.0,0.0
4594,1.0,0.0
4595,3.0,0.0
4596,3.0,0.0
4597,3.0,0.0
4598,6.0,0.0
4599,6.0,0.0
4600,7.0,0.0
4601,11.0,0.0
4602,13.0,1.0
4603,17.0,0.0
4604,28.0,2.0
4605,27.0,0.0
4606,38.0,0.0
4607,49.0,5.0
4608,82.0,2.0
4609,106.0,4.0
4610,134.0,2.0
4611,188.0,9.0
4612,226.0,8.0
4613,301.0,11.0
4614,443.0,22.0
4615,567.0,19.0
4616,841.0,27.0
4617,1198.0,48.0
4618,1584.0,38.0
4619,1910.0,44.0
4620,2287.0,47.0
4621,2777.0,79.0
4622,3396.0,78.0
4623,4145.0,99.0
4624,4665.0,103.0
4625,4976.0,118.0
4626,5171.0,104.0
4627,5452.0,118.0
4628,6032.0,134.0
4629,6641.0,159.0
4630,7329.0,179.0
4631,8126.0,192.0
4632,8685.0,207.0
4633,9087.0,206.0
4634,9694.0,209.0
4635,10577.0,234.0
4636,11346.0,197.0
4637,11514.0,212.0
4638,11314.0,222.0
4639,11106.0,246.0
4640,10518.0,198.0
4641,9858.0,217.0
4642,9598.0,234.0
4643,9558.0,185.0
4644,9413.0,211.0
4645,9125.0,193.0
4646,8628.0,203.0
4647,8191.0,167.0
4648,7842.0,210.0
4649,7672.0,189.0
4650,7555.0,180.0
4651,7520.0,180.0
4652,7477.0,170.0
4653,7254.0,171.0
4654,6913.0,152.0
4655,6477.0,154.0
4656,6436.0,149.0
4657,6342.0,151.0
4658,6237.0,149.0
4659,6243.0,133.0
4660,5991.0,120.0
4661,5621.0,124.0
4662,5364.0,126.0
4663,5190.0,125.0
4664,5074.0,132.0
4665,5109.0,105.0
4666,5009.0,114.0
4667,4806.0,107.0
4668,4438.0,101.0
4669,4222.0,108.0
4670,4127.0,80.0
4671,4016.0,109.0
4672,3980.0,82.0
4673,3869.0,75.0
4674,3815.0,84.0
4675,3637.0,69.0
4676,3411.0,88.0
4677,3265.0,74.0
4678,3215.0,85.0
4679,3094.0,59.0
4680,3109.0,68.0
4681,3015.0,66.0
4682,2776.0,62.0
4683,2648.0,65.0
4684,2601.0,58.0
4685,2568.0,47.0
4686,2527.0,50.0
4687,2427.0,61.0
4688,2283.0,56.0
4689,2223.0,50.0
4690,2046.0,52.0
4691,1930.0,37.0
4692,1878.0,52.0
4693,1881.0,44.0
4694,1815.0,47.0
4695,1846.0,44.0
4696,1778.0,41.0
4697,1636.0,39.0
4698,1579.0,45.0
4699,1559.0,43.0
4700,1531.0,35.0
4701,1475.0,38.0
4702,1425.0,35.0
4703,1360.0,32.0
4704,1.0,0.0
4705,1.0,0.0
4706,2.0,0.0
4707,4.0,0.0
4708,5.0,0.0
4709,4.0,0.0
4710,7.0,0.0
4711,6.0,0.0
4712,7.0,0.0
4713,7.0,0.0
4714,13.0,0.0
4715,24.0,0.0
4716,30.0,0.0
4717,49.0,0.0
4718,50.0,4.0
4719,49.0,2.0
4720,92.0,5.0
4721,130.0,2.0
4722,189.0,4.0
4723,250.0,5.0
4724,285.0,3.0
4725,367.0,15.0
4726,521.0,18.0
4727,731.0,23.0
4728,1024.0,23.0
4729,1482.0,43.0
4730,1968.0,52.0
4731,2413.0,49.0
4732,3005.0,73.0
4733,3625.0,79.0
4734,4282.0,110.0
4735,5249.0,115.0
4736,6090.0,126.0
4737,6341.0,151.0
4738,6506.0,144.0
4739,6744.0,142.0
4740,7342.0,186.0
4741,8030.0,181.0
4742,8941.0,224.0
4743,9939.0,225.0
4744,10635.0,237.0
4745,11144.0,250.0
4746,11908.0,269.0
4747,13231.0,275.0
4748,14023.0,259.0
4749,14043.0,265.0
4750,13545.0,255.0
4751,12890.0,277.0
4752,12116.0,273.0
4753,11478.0,232.0
4754,11105.0,238.0
4755,10977.0,235.0
4756,10627.0,218.0
4757,10342.0,226.0
4758,9721.0,237.0
4759,9055.0,191.0
4760,8603.0,217.0
4761,8390.0,214.0
4762,8325.0,178.0
4763,8170.0,166.0
4764,8088.0,189.0
4765,7836.0,180.0
4766,7416.0,159.0
4767,7152.0,164.0
4768,7004.0,158.0
4769,6866.0,176.0
4770,6856.0,147.0
4771,6754.0,134.0
4772,6433.0,126.0
4773,5945.0,144.0
4774,5607.0,120.0
4775,5288.0,136.0
4776,5178.0,120.0
4777,5000.0,129.0
4778,4896.0,104.0
4779,4876.0,117.0
4780,4520.0,122.0
4781,4248.0,104.0
4782,4076.0,89.0
4783,3990.0,94.0
4784,3891.0,76.0
4785,3810.0,103.0
4786,3629.0,113.0
4787,3365.0,69.0
4788,3246.0,68.0
4789,3139.0,86.0
4790,3072.0,74.0
4791,3008.0,75.0
4792,2929.0,67.0
4793,2848.0,66.0
4794,2632.0,56.0
4795,2459.0,51.0
4796,2426.0,67.0
4797,2340.0,64.0
4798,2279.0,51.0
4799,2220.0,38.0
4800,2142.0,41.0
4801,2019.0,51.0
4802,1858.0,49.0
4803,1778.0,46.0
4804,1682.0,50.0
4805,1644.0,35.0
4806,1607.0,39.0
4807,1507.0,24.0
4808,1449.0,36.0
4809,1396.0,29.0
4810,1381.0,27.0
4811,1399.0,28.0
4812,1408.0,36.0
4813,1365.0,29.0
4814,1349.0,28.0
4815,1224.0,32.0
4816,0.0,0.0
4817,0.0,0.0
4818,0.0,0.0
4819,0.0,0.0
4820,1.0,0.0
4821,3.0,0.0
4822,1.0,0.0
4823,2.0,0.0
4824,2.0,0.0
4825,10.0,0.0
4826,12.0,0.0
4827,16.0,0.0
4828,18.0,0.0
4829,16.0,1.0
4830,31.0,1.0
4831,40.0,3.0
4832,52.0,5.0
4833,80.0,3.0
4834,89.0,0.0
4835,118.0,3.0
4836,167.0,5.0
4837,222.0,8.0
4838,286.0,7.0
4839,452.0,14.0
4840,653.0,26.0
4841,955.0,20.0
4842,1239.0,28.0
4843,1549.0,44.0
4844,1934.0,53.0
4845,2287.0,55.0
4846,2760.0,66.0
4847,3463.0,70.0
4848,4010.0,90.0
4849,4423.0,96.0
4850,4628.0,116.0
4851,4998.0,116.0
4852,5396.0,131.0
4853,6063.0,164.0
4854,6848.0,137.0
4855,7698.0,190.0
4856,8483.0,192.0
4857,8944.0,194.0
4858,9588.0,219.0
4859,10640.0,231.0
4860,11448.0,242.0
4861,11887.0,212.0
4862,11853.0,211.0
4863,11506.0,229.0
4864,11015.0,242.0
4865,10549.0,212.0
4866,10330.0,238.0
4867,10189.0,217.0
4868,10153.0,234.0
4869,9877.0,218.0
4870,9588.0,223.0
4871,9239.0,220.0
4872,8842.0,208.0
4873,8794.0,203.0
4874,8851.0,206.0
4875,8858.0,223.0
4876,8823.0,182.0
4877,8697.0,180.0
4878,8345.0,186.0
4879,8066.0,201.0
4880,7979.0,218.0
4881,7997.0,198.0
4882,7957.0,190.0
4883,7964.0,160.0
4884,7677.0,168.0
4885,7381.0,184.0
4886,7234.0,162.0
4887,6966.0,151.0
4888,6848.0,173.0
4889,6801.0,159.0
4890,6731.0,160.0
4891,6483.0,155.0
4892,6227.0,137.0
4893,5853.0,136.0
4894,5734.0,143.0
4895,5688.0,136.0
4896,5718.0,138.0
4897,5638.0,129.0
4898,5369.0,120.0
4899,5169.0,129.0
4900,5015.0,124.0
4901,4842.0,111.0
4902,4757.0,114.0
4903,4768.0,106.0
4904,4837.0,99.0
4905,4712.0,104.0
4906,4420.0,113.0
4907,4317.0,102.0
4908,4268.0,96.0
4909,4089.0,92.0
4910,4064.0,93.0
4911,4063.0,97.0
4912,3967.0,88.0
4913,3719.0,88.0
4914,3466.0,83.0
4915,3357.0,86.0
4916,3222.0,74.0
4917,3288.0,70.0
4918,3214.0,68.0
4919,3149.0,62.0
4920,2987.0,61.0
4921,2860.0,67.0
4922,2796.0,81.0
4923,2750.0,64.0
4924,2756.0,71.0
4925,2698.0,52.0
4926,2633.0,69.0
4927,2591.0,70.0
4928,1.0,0.0
4929,1.0,0.0
4930,1.0,0.0
4931,1.0,0.0
4932,1.0,0.0
4933,2.0,0.0
4934,1.0,0.0
4935,2.0,0.0
4936,2.0,1.0
4937,3.0,0.0
4938,5.0,0.0
4939,8.0,1.0
4940,11.0,0.0
4941,16.0,1.0
4942,23.0,1.0
4943,35.0,1.0
4944,44.0,1.0
4945,74.0,3.0
4946,101.0,9.0
4947,126.0,3.0
4948,166.0,6.0
4949,227.0,5.0
4950,332.0,13.0
4951,461.0,13.0
4952,659.0,14.0
4953,982.0,26.0
4954,1271.0,31.0
4955,1607.0,51.0
4956,1965.0,55.0
4957,2362.0,61.0
4958,2943.0,73.0
4959,3570.0,73.0
4960,4151.0,107.0
4961,4460.0,100.0
4962,4550.0,110.0
4963,4676.0,100.0
4964,5272.0,147.0
4965,5868.0,154.0
4966,6663.0,140.0
4967,7418.0,181.0
4968,8134.0,172.0
4969,8651.0,198.0
4970,9148.0,198.0
4971,10131.0,197.0
4972,10696.0,217.0
4973,10682.0,224.0
4974,10465.0,204.0
4975,10034.0,203.0
4976,9323.0,205.0
4977,8733.0,168.0
4978,8551.0,163.0
4979,8468.0,161.0
4980,8344.0,185.0
4981,8160.0,172.0
4982,7883.0,161.0
4983,7342.0,166.0
4984,6945.0,152.0
4985,6887.0,159.0
4986,6870.0,142.0
4987,6900.0,154.0
4988,6927.0,160.0
4989,6822.0,154.0
4990,6415.0,150.0
4991,6173.0,136.0
4992,6038.0,128.0
4993,5896.0,134.0
4994,5897.0,136.0
4995,5880.0,116.0
4996,5721.0,120.0
4997,5350.0,142.0
4998,5160.0,112.0
4999,4960.0,122.0
5000,4791.0,110.0
5001,4715.0,122.0
5002,4601.0,111.0
5003,4521.0,97.0
5004,4232.0,89.0
5005,3976.0,107.0
5006,3914.0,95.0
5007,3802.0,83.0
5008,3680.0,88.0
5009,3726.0,84.0
5010,3566.0,89.0
5011,3380.0,71.0
5012,3199.0,78.0
5013,3160.0,75.0
5014,3068.0,63.0
5015,3029.0,69.0
5016,2969.0,66.0
5017,2853.0,55.0
5018,2685.0,74.0
5019,2498.0,56.0
5020,2453.0,69.0
5021,2396.0,56.0
5022,2411.0,56.0
5023,2373.0,58.0
5024,2246.0,56.0
5025,2152.0,39.0
5026,1923.0,55.0
5027,1861.0,44.0
5028,1780.0,43.0
5029,1741.0,35.0
5030,1736.0,36.0
5031,1714.0,32.0
5032,1630.0,46.0
5033,1540.0,39.0
5034,1447.0,36.0
5035,1468.0,31.0
5036,1483.0,34.0
5037,1419.0,41.0
5038,1344.0,29.0
5039,1235.0,35.0
5040,1.0,0.0
5041,1.0,0.0
5042,2.0,0.0
5043,1.0,0.0
5044,3.0,0.0
5045,3.0,0.0
5046,4.0,0.0
5047,5.0,0.0
5048,7.0,0.0
5049,9.0,0.0
5050,13.0,0.0
5051,14.0,1.0
5052,18.0,0.0
5053,22.0,4.0
5054,39.0,1.0
5055,57.0,1.0
5056,74.0,5.0
5057,103.0,4.0
5058,137.0,4.0
5059,174.0,7.0
5060,218.0,7.0
5061,295.0,13.0
5062,387.0,14.0
5063,528.0,14.0
5064,731.0,21.0
5065,1030.0,30.0
5066,1310.0,35.0
5067,1651.0,31.0
5068,2036.0,57.0
5069,2446.0,68.0
5070,2947.0,50.0
5071,3590.0,87.0
5072,3973.0,96.0
5073,4199.0,90.0
5074,4425.0,122.0
5075,4746.0,101.0
5076,5151.0,131.0
5077,5638.0,136.0
5078,6212.0,159.0
5079,6962.0,142.0
5080,7517.0,182.0
5081,8024.0,188.0
5082,8591.0,182.0
5083,9358.0,178.0
5084,9977.0,204.0
5085,10162.0,184.0
5086,10169.0,192.0
5087,9762.0,209.0
5088,9214.0,176.0
5089,8835.0,199.0
5090,8720.0,205.0
5091,8561.0,196.0
5092,8487.0,202.0
5093,8313.0,198.0
5094,8061.0,190.0
5095,7624.0,192.0
5096,7403.0,155.0
5097,7384.0,199.0
5098,7162.0,164.0
5099,7199.0,171.0
5100,7194.0,152.0
5101,6976.0,147.0
5102,6778.0,178.0
5103,6532.0,141.0
5104,6300.0,160.0
5105,6305.0,148.0
5106,6318.0,169.0
5107,6372.0,142.0
5108,6133.0,139.0
5109,5824.0,128.0
5110,5658.0,152.0
5111,5511.0,125.0
5112,5288.0,125.0
5113,5291.0,124.0
5114,5246.0,103.0
5115,5132.0,113.0
5116,4885.0,115.0
5117,4756.0,97.0
5118,4609.0,109.0
5119,4515.0,89.0
5120,4455.0,103.0
5121,4373.0,105.0
5122,4274.0,104.0
5123,4077.0,100.0
5124,3937.0,104.0
5125,3789.0,86.0
5126,3772.0,96.0
5127,3742.0,86.0
5128,3613.0,76.0
5129,3462.0,72.0
5130,3286.0,71.0
5131,3225.0,75.0
5132,3076.0,69.0
5133,3008.0,74.0
5134,2983.0,57.0
5135,2936.0,70.0
5136,2869.0,63.0
5137,2754.0,63.0
5138,2655.0,68.0
5139,2515.0,57.0
5140,2409.0,69.0
5141,2415.0,71.0
5142,2337.0,67.0
5143,2294.0,48.0
5144,2147.0,54.0
5145,2057.0,47.0
5146,1953.0,53.0
5147,1961.0,45.0
5148,1985.0,51.0
5149,1962.0,43.0
5150,1910.0,54.0
5151,1815.0,48.0
5152,1.0,0.0
5153,1.0,0.0
5154,1.0,0.0
5155,2.0,0.0
5156,2.0,0.0
5157,1.0,0.0
5158,1.0,1.0
5159,2.0,0.0
5160,5.0,1.0
5161,4.0,0.0
5162,8.0,0.0
5163,11.0,0.0
5164,12.0,0.0
5165,16.0,0.0
5166,16.0,1.0
5167,26.0,1.0
5168,36.0,2.0
5169,60.0,0.0
5170,82.0,4.0
5171,106.0,6.0
5172,120.0,3.0
5173,160.0,7.0
5174,251.0,7.0
5175,342.0,12.0
5176,452.0,11.0
5177,620.0,22.0
5178,808.0,24.0
5179,992.0,26.0
5180,1222.0,41.0
5181,1547.0,51.0
5182,1906.0,46.0
5183,2308.0,45.0
5184,2744.0,63.0
5185,2985.0,67.0
5186,3201.0,63.0
5187,3437.0,84.0
5188,3719.0,89.0
5189,4124.0,90.0
5190,4704.0,100.0
5191,5208.0,138.0
5192,5658.0,133.0
5193,6080.0,103.0
5194,6701.0,129.0
5195,7531.0,147.0
5196,8206.0,185.0
5197,8454.0,174.0
5198,8499.0,164.0
5199,8517.0,161.0
5200,8244.0,163.0
5201,7970.0,158.0
5202,7825.0,166.0
5203,7789.0,179.0
5204,7911.0,172.0
5205,7854.0,175.0
5206,7607.0,141.0
5207,7328.0,153.0
5208,7170.0,163.0
5209,7138.0,163.0
5210,7287.0,174.0
5211,7376.0,152.0
5212,7538.0,164.0
5213,7585.0,184.0
5214,7327.0,143.0
5215,7281.0,172.0
5216,7229.0,139.0
5217,7114.0,168.0
5218,7181.0,137.0
5219,7247.0,177.0
5220,7264.0,154.0
5221,7058.0,152.0
5222,6898.0,134.0
5223,6783.0,190.0
5224,6820.0,147.0
5225,6790.0,157.0
5226,6813.0,141.0
5227,6714.0,160.0
5228,6514.0,138.0
5229,6363.0,155.0
5230,6329.0,146.0
5231,6304.0,174.0
5232,6216.0,121.0
5233,6195.0,113.0
5234,6255.0,143.0
5235,5961.0,122.0
5236,5808.0,137.0
5237,5824.0,139.0
5238,5796.0,122.0
5239,5749.0,133.0
5240,5756.0,133.0
5241,5637.0,139.0
5242,5518.0,120.0
5243,5335.0,130.0
5244,5294.0,129.0
5245,5302.0,117.0
5246,5243.0,129.0
5247,5278.0,107.0
5248,5229.0,125.0
5249,5008.0,114.0
5250,4795.0,101.0
5251,4720.0,115.0
5252,4603.0,119.0
5253,4577.0,107.0
5254,4631.0,112.0
5255,4444.0,85.0
5256,4309.0,96.0
5257,4202.0,97.0
5258,4150.0,101.0
5259,4092.0,112.0
5260,4134.0,106.0
5261,4122.0,87.0
5262,4132.0,87.0
5263,4043.0,111.0
5264,1.0,0.0
5265,1.0,0.0
5266,0.0,0.0
5267,0.0,0.0
5268,2.0,0.0
5269,2.0,0.0
5270,4.0,1.0
5271,9.0,0.0
5272,10.0,0.0
5273,13.0,0.0
5274,10.0,1.0
5275,15.0,0.0
5276,20.0,0.0
5277,35.0,0.0
5278,43.0,2.0
5279,74.0,1.0
5280,91.0,2.0
5281,124.0,3.0
5282,160.0,5.0
5283,212.0,11.0
5284,280.0,6.0
5285,345.0,12.0
5286,451.0,15.0
5287,591.0,18.0
5288,893.0,19.0
5289,1148.0,26.0
5290,1449.0,36.0
5291,1802.0,40.0
5292,2137.0,57.0
5293,2522.0,67.0
5294,3033.0,57.0
5295,3619.0,73.0
5296,4153.0,75.0
5297,4424.0,109.0
5298,4590.0,104.0
5299,4850.0,124.0
5300,5253.0,110.0
5301,5714.0,131.0
5302,6281.0,141.0
5303,6972.0,154.0
5304,7633.0,174.0
5305,8088.0,167.0
5306,8562.0,184.0
5307,9391.0,208.0
5308,10033.0,221.0
5309,10064.0,220.0
5310,10052.0,186.0
5311,9879.0,186.0
5312,9419.0,195.0
5313,8965.0,182.0
5314,8766.0,211.0
5315,8693.0,176.0
5316,8596.0,203.0
5317,8448.0,191.0
5318,8279.0,164.0
5319,7853.0,193.0
5320,7513.0,177.0
5321,7450.0,181.0
5322,7403.0,184.0
5323,7289.0,165.0
5324,7253.0,153.0
5325,7132.0,150.0
5326,6909.0,166.0
5327,6816.0,149.0
5328,6716.0,165.0
5329,6641.0,135.0
5330,6551.0,147.0
5331,6576.0,144.0
5332,6389.0,123.0
5333,6126.0,135.0
5334,5799.0,123.0
5335,5721.0,124.0
5336,5564.0,125.0
5337,5547.0,130.0
5338,5397.0,134.0
5339,5294.0,111.0
5340,5084.0,125.0
5341,4921.0,115.0
5342,4907.0,111.0
5343,4788.0,144.0
5344,4663.0,114.0
5345,4600.0,104.0
5346,4570.0,100.0
5347,4341.0,100.0
5348,4123.0,119.0
5349,4054.0,99.0
5350,3961.0,98.0
5351,3874.0,80.0
5352,3772.0,95.0
5353,3695.0,79.0
5354,3579.0,88.0
5355,3438.0,85.0
5356,3353.0,95.0
5357,3349.0,77.0
5358,3298.0,75.0
5359,3289.0,73.0
5360,3170.0,62.0
5361,3094.0,69.0
5362,2941.0,74.0
5363,2783.0,64.0
5364,2695.0,64.0
5365,2646.0,63.0
5366,2579.0,52.0
5367,2523.0,63.0
5368,2418.0,54.0
5369,2322.0,61.0
5370,2237.0,49.0
5371,2201.0,51.0
5372,2135.0,50.0
5373,2141.0,47.0
5374,2030.0,42.0
5375,1928.0,47.0
5376,1.0,0.0
5377,0.0,0.0
5378,1.0,0.0
5379,2.0,0.0
5380,3.0,0.0
5381,4.0,0.0
5382,2.0,0.0
5383,3.0,0.0
5384,6.0,1.0
5385,7.0,0.0
5386,10.0,0.0
5387,19.0,0.0
5388,19.0,0.0
5389,22.0,0.0
5390,28.0,0.0
5391,33.0,2.0
5392,43.0,1.0
5393,68.0,3.0
5394,95.0,3.0
5395,127.0,1.0
5396,169.0,6.0
5397,222.0,7.0
5398,318.0,8.0
5399,434.0,11.0
5400,595.0,15.0
5401,845.0,20.0
5402,1131.0,24.0
5403,1353.0,35.0
5404,1628.0,48.0
5405,1965.0,42.0
5406,2417.0,59.0
5407,2973.0,63.0
5408,3424.0,65.0
5409,3607.0,86.0
5410,3785.0,79.0
5411,3979.0,94.0
5412,4342.0,89.0
5413,4882.0,109.0
5414,5407.0,128.0
5415,5992.0,151.0
5416,6473.0,138.0
5417,6954.0,151.0
5418,7437.0,165.0
5419,8238.0,152.0
5420,8770.0,168.0
5421,8818.0,167.0
5422,8662.0,179.0
5423,8382.0,175.0
5424,7944.0,182.0
5425,7629.0,151.0
5426,7482.0,161.0
5427,7464.0,147.0
5428,7384.0,163.0
5429,7242.0,138.0
5430,7038.0,173.0
5431,6576.0,146.0
5432,6399.0,160.0
5433,6365.0,153.0
5434,6393.0,162.0
5435,6381.0,130.0
5436,6340.0,157.0
5437,6199.0,145.0
5438,5857.0,129.0
5439,5683.0,135.0
5440,5636.0,136.0
5441,5678.0,125.0
5442,5760.0,128.0
5443,5743.0,141.0
5444,5579.0,143.0
5445,5325.0,103.0
5446,4965.0,101.0
5447,4859.0,108.0
5448,4758.0,113.0
5449,4719.0,113.0
5450,4685.0,120.0
5451,4617.0,110.0
5452,4446.0,99.0
5453,4235.0,94.0
5454,4158.0,107.0
5455,4027.0,79.0
5456,4020.0,105.0
5457,3960.0,98.0
5458,3925.0,101.0
5459,3757.0,101.0
5460,3605.0,73.0
5461,3550.0,90.0
5462,3521.0,86.0
5463,3447.0,79.0
5464,3416.0,88.0
5465,3357.0,65.0
5466,3181.0,84.0
5467,3094.0,76.0
5468,2979.0,59.0
5469,2907.0,71.0
5470,2899.0,60.0
5471,2866.0,68.0
5472,2770.0,62.0
5473,2707.0,66.0
5474,2505.0,61.0
5475,2453.0,41.0
5476,2328.0,59.0
5477,2322.0,57.0
5478,2249.0,50.0
5479,2161.0,55.0
5480,2101.0,59.0
5481,2090.0,60.0
5482,2052.0,47.0
5483,2030.0,56.0
5484,1938.0,52.0
5485,1941.0,45.0
5486,1921.0,47.0
5487,1820.0,42.0
5488,1.0,0.0
5489,1.0,0.0
5490,0.0,0.0
5491,1.0,0.0
5492,3.0,0.0
5493,2.0,0.0
5494,3.0,0.0
5495,5.0,0.0
5496,7.0,0.0
5497,9.0,0.0
5498,17.0,1.0
5499,20.0,1.0
5500,22.0,1.0
5501,26.0,0.0
5502,27.0,0.0
5503,38.0,0.0
5504,43.0,3.0
5505,62.0,3.0
5506,98.0,3.0
5507,120.0,8.0
5508,160.0,2.0
5509,194.0,7.0
5510,276.0,5.0
5511,379.0,14.0
5512,515.0,20.0
5513,733.0,18.0
5514,969.0,22.0
5515,1175.0,17.0
5516,1434.0,39.0
5517,1739.0,41.0
5518,2172.0,70.0
5519,2649.0,70.0
5520,3028.0,79.0
5521,3335.0,68.0
5522,3418.0,93.0
5523,3722.0,102.0
5524,4152.0,89.0
5525,4646.0,109.0
5526,5166.0,132.0
5527,5745.0,161.0
5528,6340.0,135.0
5529,6772.0,139.0
5530,7390.0,157.0
5531,8217.0,189.0
5532,8878.0,190.0
5533,8986.0,199.0
5534,8951.0,168.0
5535,8817.0,184.0
5536,8417.0,165.0
5537,8163.0,173.0
5538,7966.0,188.0
5539,7880.0,186.0
5540,7914.0,180.0
5541,7834.0,178.0
5542,7459.0,169.0
5543,7266.0,150.0
5544,7178.0,171.0
5545,7053.0,161.0
5546,7019.0,144.0
5547,7082.0,169.0
5548,7020.0,176.0
5549,6916.0,152.0
5550,6717.0,173.0
5551,6592.0,155.0
5552,6534.0,162.0
5553,6543.0,171.0
5554,6542.0,169.0
5555,6470.0,158.0
5556,6417.0,151.0
5557,6225.0,145.0
5558,5940.0,130.0
5559,5981.0,153.0
5560,5851.0,145.0
5561,5825.0,131.0
5562,5777.0,119.0
5563,5762.0,144.0
5564,5494.0,150.0
5565,5350.0,116.0
5566,5319.0,107.0
5567,5145.0,106.0
5568,5161.0,107.0
5569,5129.0,117.0
5570,5068.0,139.0
5571,4821.0,110.0
5572,4654.0,121.0
5573,4608.0,85.0
5574,4628.0,104.0
5575,4605.0,90.0
5576,4562.0,105.0
5577,4450.0,77.0
5578,4283.0,108.0
5579,4026.0,103.0
5580,3941.0,97.0
5581,3836.0,103.0
5582,3795.0,91.0
5583,3745.0,83.0
5584,3698.0,90.0
5585,3676.0,92.0
5586,3425.0,77.0
5587,3292.0,69.0
5588,3166.0,63.0
5589,3161.0,74.0
5590,3038.0,64.0
5591,3102.0,73.0
5592,2934.0,77.0
5593,2868.0,75.0
5594,2788.0,67.0
5595,2782.0,58.0
5596,2731.0,70.0
5597,2732.0,71.0
5598,2744.0,66.0
5599,2574.0,52.0
5600,2.0,0.0
5601,1.0,0.0
5602,1.0,0.0
5603,2.0,0.0
5604,3.0,0.0
5605,3.0,0.0
5606,4.0,0.0
5607,4.0,0.0
5608,3.0,0.0
5609,3.0,0.0
5610,6.0,0.0
5611,7.0,0.0
5612,7.0,0.0
5613,14.0,0.0
5614,14.0,1.0
5615,28.0,0.0
5616,41.0,1.0
5617,61.0,2.0
5618,87.0,0.0
5619,117.0,2.0
5620,135.0,7.0
5621,194.0,6.0
5622,254.0,3.0
5623,353.0,4.0
5624,473.0,18.0
5625,664.0,17.0
5626,868.0,22.0
5627,1120.0,25.0
5628,1375.0,38.0
5629,1722.0,44.0
5630,1987.0,52.0
5631,2418.0,50.0
5632,2795.0,74.0
5633,3028.0,69.0
5634,3183.0,88.0
5635,3520.0,80.0
5636,3808.0,80.0
5637,4140.0,102.0
5638,4656.0,97.0
5639,5338.0,118.0
5640,5865.0,125.0
5641,6229.0,161.0
5642,6675.0,158.0
5643,7443.0,157.0
5644,7951.0,162.0
5645,8149.0,154.0
5646,8083.0,153.0
5647,7972.0,155.0
5648,7749.0,152.0
5649,7485.0,171.0
5650,7427.0,166.0
5651,7398.0,160.0
5652,7443.0,160.0
5653,7367.0,172.0
5654,7102.0,172.0
5655,6790.0,148.0
5656,6640.0,143.0
5657,6618.0,158.0
5658,6552.0,151.0
5659,6618.0,149.0
5660,6731.0,145.0
5661,6783.0,172.0
5662,6551.0,158.0
5663,6450.0,148.0
5664,6443.0,138.0
5665,6286.0,167.0
5666,6342.0,143.0
5667,6377.0,144.0
5668,6317.0,163.0
5669,6153.0,148.0
5670,5856.0,155.0
5671,5717.0,121.0
5672,5711.0,124.0
5673,5730.0,118.0
5674,5698.0,138.0
5675,5640.0,145.0
5676,5446.0,127.0
5677,5186.0,113.0
5678,5118.0,122.0
5679,5051.0,126.0
5680,4984.0,120.0
5681,5011.0,103.0
5682,4931.0,116.0
5683,4761.0,117.0
5684,4687.0,103.0
5685,4554.0,98.0
5686,4546.0,108.0
5687,4493.0,98.0
5688,4510.0,120.0
5689,4470.0,94.0
5690,4238.0,86.0
5691,4080.0,81.0
5692,3970.0,77.0
5693,3953.0,88.0
5694,3966.0,91.0
5695,3955.0,75.0
5696,3943.0,84.0
5697,3782.0,89.0
5698,3582.0,76.0
5699,3547.0,102.0
5700,3473.0,73.0
5701,3390.0,71.0
5702,3303.0,73.0
5703,3273.0,71.0
5704,3149.0,58.0
5705,2974.0,73.0
5706,2899.0,64.0
5707,2855.0,62.0
5708,2907.0,76.0
5709,2949.0,88.0
5710,2946.0,77.0
5711,2804.0,52.0
5712,1.0,0.0
5713,1.0,0.0
5714,0.0,0.0
5715,0.0,0.0
5716,2.0,0.0
5717,2.0,0.0
5718,5.0,0.0
5719,6.0,0.0
5720,6.0,0.0
5721,14.0,0.0
5722,14.0,0.0
5723,12.0,3.0
5724,33.0,0.0
5725,42.0,1.0
5726,41.0,0.0
5727,51.0,4.0
5728,74.0,2.0
5729,106.0,2.0
5730,155.0,8.0
5731,230.0,4.0
5732,265.0,10.0
5733,365.0,15.0
5734,474.0,18.0
5735,681.0,19.0
5736,941.0,24.0
5737,1299.0,28.0
5738,1749.0,43.0
5739,2108.0,46.0
5740,2577.0,73.0
5741,3098.0,89.0
5742,3708.0,106.0
5743,4388.0,93.0
5744,5147.0,93.0
5745,5497.0,114.0
5746,5632.0,109.0
5747,5870.0,139.0
5748,6487.0,165.0
5749,7101.0,170.0
5750,7899.0,199.0
5751,8758.0,177.0
5752,9528.0,226.0
5753,10256.0,250.0
5754,10870.0,223.0
5755,12046.0,223.0
5756,12695.0,238.0
5757,12995.0,255.0
5758,12624.0,240.0
5759,12170.0,231.0
5760,11494.0,241.0
5761,10984.0,244.0
5762,10731.0,225.0
5763,10591.0,230.0
5764,10469.0,254.0
